Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,Hour
794-32-2436,B,0,0,1,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,15:08,Ewallet,6.0,15
131-15-8856,C,0,1,0,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26,Credit card,4.0,19
273-84-2164,C,0,1,0,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53,Ewallet,5.5,15
706-36-6154,A,1,0,0,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,18:43,Ewallet,8.7,18
778-89-7974,C,0,1,0,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,14:58,Cash,7.4,14
574-31-8277,B,0,0,1,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,19:55,Cash,5.6,19
859-71-0933,C,0,1,0,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,15:10,Cash,6.3,15
740-11-5257,C,0,1,0,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44,Cash,7.1,16
369-82-2676,B,0,0,1,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22,Ewallet,7.8,18
563-47-4072,B,0,0,1,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,11:52,Cash,9.9,11
742-04-5161,A,1,0,0,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,17:24,Cash,7.3,17
149-15-7606,B,0,0,1,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,15:31,Ewallet,5.1,15
133-77-3154,B,0,0,1,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,18:04,Credit card,9.4,18
169-52-4504,A,1,0,0,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,14:13,Credit card,5.8,14
250-81-7186,C,0,1,0,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,10:23,Credit card,8.0,10
562-12-5430,A,1,0,0,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,10:11,Ewallet,7.9,10
816-72-8853,A,1,0,0,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,15:48,Cash,5.9,15
491-38-3499,A,1,0,0,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,17:46,Credit card,4.9,17
322-02-2271,B,0,0,1,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46,Cash,9.3,11
842-29-4695,C,0,1,0,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:07,Credit card,7.9,12
725-67-2480,B,0,0,1,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:14,Credit card,5.9,18
641-51-2661,C,0,1,0,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,14:45,Credit card,9.9,14
714-02-3114,C,0,1,0,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39,Cash,7.7,11
518-17-2983,A,1,0,0,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,15:44,Ewallet,7.6,15
779-42-2410,B,0,0,1,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,13:06,Ewallet,7.7,13
190-14-3147,B,0,0,1,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,20:43,Ewallet,6.4,20
408-66-6712,C,0,1,0,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,14:19,Ewallet,4.4,14
679-22-6530,B,0,0,1,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,10:01,Credit card,4.1,10
588-47-8641,A,1,0,0,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,19:30,Ewallet,4.4,19
642-61-4706,B,0,0,1,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,16:34,Cash,5.5,16
576-31-4774,B,0,0,1,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,13:10,Ewallet,4.0,13
556-41-6224,C,0,1,0,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,17:10,Credit card,9.3,17
811-03-8790,A,1,0,0,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,10:22,Credit card,4.8,10
242-11-3142,B,0,0,1,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,19:57,Cash,4.6,19
752-23-3760,B,0,0,1,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,19:29,Credit card,7.3,19
274-05-5470,A,1,0,0,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,18:30,Cash,6.0,18
648-94-3045,C,0,1,0,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,14:27,Ewallet,8.1,14
130-67-4723,A,1,0,0,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,13:57,Ewallet,9.4,13
528-87-5606,B,0,0,1,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,19:43,Cash,6.5,19
320-85-2052,B,0,0,1,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,10:11,Credit card,7.0,10
370-96-0655,C,0,1,0,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,13:46,Ewallet,7.1,13
105-10-6182,A,1,0,0,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,12:22,Ewallet,6.6,12
510-79-0415,B,0,0,1,Member,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,19:20,Ewallet,4.9,19
241-96-5076,B,0,0,1,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58,Credit card,6.4,12
767-97-4650,B,0,0,1,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,11:59,Credit card,8.0,11
648-83-1321,A,1,0,0,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,17:59,Cash,4.3,17
173-57-2300,C,0,1,0,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,12:51,Cash,6.1,12
305-03-2383,A,1,0,0,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,10:36,Cash,7.5,10
394-55-6384,C,0,1,0,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,13:38,Cash,6.7,13
266-20-6657,C,0,1,0,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,19:39,Ewallet,5.2,19
689-05-1884,A,1,0,0,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,12:44,Cash,8.8,12
196-01-2849,C,0,1,0,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,13:56,Cash,9.5,13
372-62-5264,C,0,1,0,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,14:42,Cash,7.6,14
800-09-8606,A,1,0,0,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,19:45,Cash,6.6,19
182-52-7000,A,1,0,0,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,20:26,Ewallet,6.9,20
826-58-8051,B,0,0,1,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,19:46,Ewallet,4.3,19
868-06-0466,A,1,0,0,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,19:38,Credit card,7.8,19
751-41-9720,C,0,1,0,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,16:18,Ewallet,8.0,16
626-43-7888,C,0,1,0,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,12:23,Ewallet,9.6,12
176-64-7711,B,0,0,1,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,19:11,Credit card,4.3,19
191-29-0321,B,0,0,1,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,18:57,Credit card,5.0,18
729-06-2010,B,0,0,1,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,11:18,Cash,9.2,11
640-48-5028,B,0,0,1,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,12:40,Cash,6.3,12
186-79-9562,B,0,0,1,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,14:06,Cash,8.9,14
834-45-5519,B,0,0,1,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,20:48,Ewallet,7.6,20
162-65-8559,C,0,1,0,Member,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,20:13,Cash,4.8,20
760-27-5490,C,0,1,0,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,20:37,Ewallet,9.1,20
445-30-9252,A,1,0,0,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,17:59,Ewallet,6.1,17
786-94-2700,A,1,0,0,Member,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,20:18,Cash,9.1,20
728-88-7867,C,0,1,0,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,15:52,Ewallet,8.3,15
183-21-3799,C,0,1,0,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,15:14,Ewallet,7.2,15
268-20-3585,C,0,1,0,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,12:50,Ewallet,6.0,12
735-32-9839,C,0,1,0,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,10:36,Ewallet,8.5,10
258-92-7466,A,1,0,0,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,18:33,Credit card,6.6,18
857-16-3520,A,1,0,0,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,16:06,Ewallet,4.5,16
482-17-1179,A,1,0,0,Member,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,12:47,Credit card,8.1,12
788-21-5741,A,1,0,0,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,13:34,Credit card,7.2,13
821-14-9046,B,0,0,1,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,15:04,Credit card,6.1,15
418-05-0656,B,0,0,1,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,20:42,Cash,7.1,20
678-79-0726,C,0,1,0,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,15:28,Cash,5.1,15
776-68-1096,B,0,0,1,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,13:45,Credit card,7.9,13
592-46-1692,C,0,1,0,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,20:10,Cash,7.4,20
434-35-9162,B,0,0,1,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,18:53,Ewallet,7.4,18
149-14-0304,C,0,1,0,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,14:24,Cash,6.6,14
442-44-6497,C,0,1,0,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,11:42,Credit card,5.9,11
174-64-0215,B,0,0,1,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,17:49,Credit card,8.9,17
210-74-9613,C,0,1,0,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,15:33,Ewallet,6.8,15
299-29-0180,B,0,0,1,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,10:54,Cash,9.3,10
247-11-2470,A,1,0,0,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,16:23,Credit card,4.4,16
635-28-5728,A,1,0,0,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,19:33,Ewallet,4.8,19
756-49-0168,A,1,0,0,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,11:39,Ewallet,9.5,11
438-23-1242,B,0,0,1,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,10:38,Ewallet,8.9,10
238-45-6950,B,0,0,1,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,20:03,Ewallet,6.4,20
607-65-2441,C,0,1,0,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,12:39,Credit card,6.0,12
386-27-7606,C,0,1,0,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,15:59,Credit card,8.1,15
137-63-5492,C,0,1,0,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,14:26,Ewallet,9.0,14
197-77-7132,B,0,0,1,Member,Male,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,18:22,Ewallet,6.0,18
805-86-0265,A,1,0,0,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,11:32,Cash,9.8,11
733-29-1227,C,0,1,0,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:41,Cash,8.5,12
451-73-2711,C,0,1,0,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,15:20,Ewallet,8.8,15
373-14-0504,A,1,0,0,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,14:33,Ewallet,8.8,14
546-80-2899,A,1,0,0,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,15:29,Ewallet,9.5,15
345-68-9016,C,0,1,0,Member,Female,Sports and travel,31.67,8,12.668,266.028,2019-01-02,16:19,Credit card,5.6,16
390-17-5806,C,0,1,0,Member,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,16:33,Cash,8.6,16
457-13-1708,B,0,0,1,Member,Male,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,19:07,Credit card,5.2,19
664-14-2882,C,0,1,0,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,14:43,Credit card,5.8,14
487-79-6868,B,0,0,1,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,19:28,Credit card,8.0,19
314-23-4520,C,0,1,0,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,20:44,Cash,9.0,20
210-30-7976,B,0,0,1,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,11:16,Ewallet,4.1,11
585-86-8361,A,1,0,0,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31,Credit card,8.6,10
807-14-7833,A,1,0,0,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,12:30,Ewallet,7.0,12
775-72-1988,B,0,0,1,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,15:05,Ewallet,8.4,15
288-38-3758,C,0,1,0,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,18:30,Ewallet,7.4,18
652-43-6591,A,1,0,0,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,13:18,Credit card,6.2,13
785-96-0615,B,0,0,1,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,15:28,Ewallet,4.9,15
406-46-7107,A,1,0,0,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,11:52,Cash,4.5,11
250-17-5703,A,1,0,0,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,18:24,Ewallet,5.6,18
156-95-3964,A,1,0,0,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,15:19,Ewallet,8.0,15
842-40-8179,B,0,0,1,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:38,Credit card,5.6,10
525-09-8450,B,0,0,1,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,15:12,Credit card,4.2,15
410-67-1709,A,1,0,0,Member,Female,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,17:48,Ewallet,9.9,17
587-73-4862,A,1,0,0,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,11:07,Ewallet,7.6,11
787-87-2010,A,1,0,0,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,15:48,Credit card,6.6,15
593-14-4239,B,0,0,1,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,19:40,Ewallet,4.7,19
801-88-0346,C,0,1,0,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,20:30,Credit card,9.8,20
388-76-2555,B,0,0,1,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,13:59,Cash,6.3,13
711-31-1234,B,0,0,1,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,18:51,Cash,7.9,18
886-54-6089,A,1,0,0,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,17:24,Cash,7.7,17
707-32-7409,B,0,0,1,Member,Female,Sports and travel,95.54,4,19.108,401.268,2019-02-26,11:58,Ewallet,4.5,11
759-98-4285,C,0,1,0,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,19:01,Credit card,8.0,19
201-63-8275,C,0,1,0,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,16:50,Ewallet,5.7,16
471-06-8611,C,0,1,0,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2019-02-06,10:22,Credit card,6.3,10
200-16-5952,C,0,1,0,Member,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,16:46,Cash,6.0,16
120-54-2248,B,0,0,1,Normal,Female,Food and beverages,28.86,5,7.215,151.515,2019-01-22,18:08,Credit card,8.0,18
102-77-2261,C,0,1,0,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,18:02,Credit card,4.2,18
875-31-8302,B,0,0,1,Normal,Male,Sports and travel,93.38,1,4.669,98.049,2019-01-03,13:07,Cash,9.6,13
102-06-2002,C,0,1,0,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,17:52,Cash,6.1,17
457-94-0464,B,0,0,1,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,20:32,Ewallet,5.6,20
629-42-4133,C,0,1,0,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,19:24,Cash,8.3,19
534-53-3526,A,1,0,0,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2019-02-11,16:06,Ewallet,7.8,16
307-04-2070,A,1,0,0,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,14:14,Credit card,4.1,14
468-99-7231,C,0,1,0,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,17:36,Cash,8.8,17
516-77-6464,C,0,1,0,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,13:08,Ewallet,4.1,13
404-91-5964,A,1,0,0,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,16:09,Credit card,9.0,16
886-77-9084,C,0,1,0,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,11:33,Ewallet,5.5,11
790-38-4466,C,0,1,0,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,10:18,Credit card,9.3,10
704-10-4056,C,0,1,0,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,10:55,Credit card,5.6,10
497-37-6538,A,1,0,0,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,15:15,Ewallet,9.7,15
651-96-5970,A,1,0,0,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:06,Credit card,4.0,20
400-80-4065,C,0,1,0,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,20:21,Credit card,9.2,20
744-16-7898,B,0,0,1,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,13:48,Credit card,4.9,13
263-12-5321,A,1,0,0,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:52,Credit card,9.3,12
702-72-0487,A,1,0,0,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,12:28,Credit card,6.6,12
605-83-1050,B,0,0,1,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:26,Ewallet,4.3,16
443-60-9639,C,0,1,0,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,13:24,Cash,5.5,13
864-24-7918,A,1,0,0,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,15:15,Cash,8.1,15
359-94-5395,B,0,0,1,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:50,Credit card,9.8,10
401-09-4232,C,0,1,0,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,18:38,Ewallet,9.4,18
751-15-6198,B,0,0,1,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,16:45,Ewallet,7.9,16
324-41-6833,C,0,1,0,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:30,Ewallet,5.1,19
474-33-8305,C,0,1,0,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,13:23,Ewallet,6.9,13
759-29-9521,A,1,0,0,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,11:27,Cash,8.0,11
831-81-6575,B,0,0,1,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:12,Cash,8.0,11
220-68-6701,A,1,0,0,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,16:36,Cash,4.2,16
618-34-8551,A,1,0,0,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,18:41,Credit card,8.5,18
257-60-7754,A,1,0,0,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,17:12,Cash,9.0,17
559-61-5987,B,0,0,1,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:38,Cash,8.6,10
189-55-2313,C,0,1,0,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33,Ewallet,6.0,10
565-91-4567,B,0,0,1,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38,Ewallet,6.2,14
380-60-5336,A,1,0,0,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,18:06,Credit card,5.0,18
815-04-6282,C,0,1,0,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,12:52,Credit card,6.5,12
674-56-6360,A,1,0,0,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00,Cash,6.0,14
778-34-2523,A,1,0,0,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,10:57,Cash,5.0,10
499-27-7781,B,0,0,1,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,16:45,Ewallet,5.0,16
477-59-2456,C,0,1,0,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:15,Cash,9.2,11
832-51-6761,A,1,0,0,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,20:29,Ewallet,9.6,20
869-11-3082,B,0,0,1,Member,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,20:03,Credit card,8.4,20
190-59-3964,B,0,0,1,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,14:35,Credit card,6.0,14
366-43-6862,B,0,0,1,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,16:32,Ewallet,6.7,16
186-43-8965,A,1,0,0,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10,Credit card,4.1,10
784-21-9238,C,0,1,0,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,14:15,Cash,5.9,14
276-75-6884,A,1,0,0,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05,Cash,8.7,10
109-86-4363,B,0,0,1,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,11:36,Credit card,4.5,11
569-76-2760,A,1,0,0,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,18:15,Credit card,6.6,18
222-42-0244,B,0,0,1,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:53,Credit card,7.7,13
760-53-9233,A,1,0,0,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37,Credit card,8.5,18
538-22-0304,C,0,1,0,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27,Cash,5.2,18
416-17-9926,A,1,0,0,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,14:42,Credit card,4.3,14
636-17-0325,B,0,0,1,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,18:37,Cash,9.5,18
343-75-9322,B,0,0,1,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,16:34,Cash,4.1,16
528-14-9470,A,1,0,0,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42,Ewallet,9.2,14
427-45-9297,B,0,0,1,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:01,Ewallet,5.4,11
807-34-3742,A,1,0,0,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44,Cash,5.8,19
288-62-1085,A,1,0,0,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,13:34,Ewallet,5.6,13
670-71-7306,B,0,0,1,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,20:08,Credit card,5.1,20
660-29-7083,C,0,1,0,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,15:01,Cash,5.8,15
271-77-8740,C,0,1,0,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,11:40,Ewallet,5.0,11
497-36-0989,A,1,0,0,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21,Cash,7.9,15
291-59-1384,B,0,0,1,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38,Cash,6.0,17
860-73-6466,A,1,0,0,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16,Credit card,5.0,16
549-23-9016,C,0,1,0,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,18:15,Credit card,8.9,18
896-34-0956,A,1,0,0,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43,Cash,5.9,12
804-38-3935,A,1,0,0,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:32,Credit card,5.9,11
585-90-0249,A,1,0,0,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,18:08,Ewallet,9.7,18
862-29-5914,C,0,1,0,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:08,Credit card,8.6,17
845-94-6841,C,0,1,0,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,19:38,Cash,4.0,19
125-45-2293,A,1,0,0,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,13:11,Cash,4.2,13
843-73-4724,A,1,0,0,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:05,Cash,9.2,11
409-33-9708,A,1,0,0,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,10:12,Ewallet,9.2,10
658-66-3967,C,0,1,0,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,15:42,Ewallet,5.0,15
866-70-2814,B,0,0,1,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58,Ewallet,10.0,11
160-22-2687,A,1,0,0,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:21,Ewallet,8.8,14
